target_index,target_concept,layer_index,layer_name,embedding_cosine,embedding_angle_degrees,target_embedding_norm,shifted_embedding_norm,residual_norm,relative_embedding_residual_norm,output_cosine,output_angle_degrees,target_output_norm,shifted_output_norm,output_residual_norm,relative_output_residual_norm
28,Demi Lovato,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.10442433506250381,84.00599670410156,29.957365036010742,26.669212341308594,37.97147750854492,1.267517328262329,0.5865662693977356,54.08628463745117,12.501011848449707,11.866843223571777,11.093506813049316,0.8874087333679199
29,Drake,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.056602440774440765,93.24481201171875,28.78478240966797,21.782297134399414,37.06766128540039,1.2877520322799683,0.5208738446235657,58.60911560058594,12.834558486938477,10.030220985412598,11.455280303955078,0.8925340175628662
30,Drew Barrymore,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.04361112415790558,87.50047302246094,27.857925415039062,22.163766860961914,34.834503173828125,1.250434160232544,0.5917121767997742,53.72139358520508,12.002262115478516,10.465643882751465,10.243650436401367,0.8534766435623169
31,Dwayne Johnson,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.005020421929657459,89.71234893798828,28.35898780822754,23.701393127441406,36.867862701416016,1.3000415563583374,0.47325602173805237,61.7541389465332,12.971656799316406,10.511283874511719,12.23499870300293,0.9432101845741272
32,Ed Sheeran,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.006464293226599693,90.37037658691406,28.863014221191406,23.25489044189453,37.18253707885742,1.2882416248321533,0.48012396693229675,61.30650329589844,11.856958389282227,10.672839164733887,11.531698226928711,0.9725679755210876
33,Elon Musk,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.00024448681506328285,89.98599243164062,28.447412490844727,21.172237396240234,35.457359313964844,1.246417760848999,0.37879398465156555,67.74099731445312,13.742449760437012,10.372552871704102,13.727890968322754,0.9989405870437622
34,Elvis Presley,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.004397465381771326,90.251953125,28.570804595947266,21.382352828979492,35.76127624511719,1.2516720294952393,0.4565374553203583,62.83610153198242,11.438815116882324,9.907999038696289,11.204055786132812,0.9794769287109375
35,Emma Stone,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.006799794267863035,89.61039733886719,28.44441795349121,24.251026153564453,37.2534065246582,1.309691309928894,0.49798086285591125,60.13349151611328,12.891512870788574,11.068475723266602,12.10739803314209,0.9391759037971497
36,Frida Kahlo,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.10295963287353516,95.90962982177734,28.232040405273438,20.88153648376465,36.803287506103516,1.3035999536514282,0.365653932094574,68.55216217041016,12.023189544677734,11.29508113861084,13.146186828613281,1.093402624130249
37,George Clooney,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.04322296753525734,87.52273559570312,28.430068969726562,23.77617645263672,36.2648811340332,1.2755818367004395,0.4061996340751648,66.03367614746094,12.659478187561035,11.112704277038574,13.017889022827148,1.0283116102218628
38,Glenn Close,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.07054296135902405,94.04517364501953,28.256168365478516,22.791053771972656,37.53266143798828,1.3282997608184814,0.4101569950580597,65.7853012084961,12.076926231384277,11.27225399017334,12.698151588439941,1.0514390468597412
39,Gwyneth Paltrow,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.032099537551403046,88.16051483154297,28.311695098876953,21.49635887145996,34.99391555786133,1.2360233068466187,0.5210031867027283,58.600433349609375,12.289485931396484,10.041926383972168,11.103046417236328,0.9034589529037476
40,Harrison Ford,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.08215945959091187,94.71270751953125,28.273059844970703,22.160755157470703,37.32853317260742,1.3202862739562988,0.4257921576499939,64.79918670654297,11.956625938415527,11.447299003601074,12.547679901123047,1.0494332313537598
41,Hillary Clinton,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,0.045741237699985504,87.37830352783203,28.375699996948242,21.881364822387695,35.031028747558594,1.2345432043075562,0.32936936616897583,70.76949310302734,13.250117301940918,9.811700820922852,13.6453275680542,1.0298268795013428
42,Hugh Jackman,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v.weight,-0.022440195083618164,91.28583526611328,28.79867935180664,23.777429580688477,37.75529861450195,1.3110079765319824,0.5052677392959595,59.65087127685547,12.25064754486084,10.776845932006836,11.524083137512207,0.9406917691230774
