space_index,space_name,pair_type,left_index,left_label,right_index,right_label,cosine,angle_degrees
-1,embedding,target_target,4,Andrew Garfield,43,Idris Elba,0.3025868535041809,72.38695801433101
-1,embedding,target_target,4,Andrew Garfield,44,Jake Gyllenhaal,0.29586201906204224,72.79076500067752
-1,embedding,target_target,4,Andrew Garfield,45,James Franco,0.42501720786094666,64.84824738125816
-1,embedding,target_target,4,Andrew Garfield,46,Jared Leto,0.32099851965904236,71.27667813398598
-1,embedding,target_target,4,Andrew Garfield,47,Jason Momoa,0.2938612699508667,72.91073330335723
-1,embedding,target_target,4,Andrew Garfield,48,Jennifer Aniston,0.34543901681900024,69.79140271760151
-1,embedding,target_target,4,Andrew Garfield,49,Jennifer Lawrence,0.3694819211959839,68.3163304244216
-1,embedding,target_person,4,Andrew Garfield,50,person,0.13433021306991577,82.28010884998008
-1,embedding,target_empty,4,Andrew Garfield,51,<empty>,0.2051302045583725,78.16287879616043
-1,embedding,target_target,5,Angelina Jolie,6,Anjelica Huston,0.4304530620574951,64.50368396799551
-1,embedding,target_target,5,Angelina Jolie,7,Anna Faris,0.2505398392677307,75.49054061765962
-1,embedding,target_target,5,Angelina Jolie,8,Anna Kendrick,0.3418401777744293,70.01097263831363
-1,embedding,target_target,5,Angelina Jolie,9,Anne Hathaway,0.4617046117782593,62.502842203411085
-1,embedding,target_target,5,Angelina Jolie,10,Arnold Schwarzenegger,0.4637972116470337,62.36759260722862
-1,embedding,target_target,5,Angelina Jolie,11,Barack Obama,0.2905832529067993,73.1071222556597
-1,embedding,target_target,5,Angelina Jolie,12,Beth Behrs,0.2108173668384552,77.82974367966129
-1,embedding,target_target,5,Angelina Jolie,13,Bill Clinton,0.32392191886901855,71.09972743510575
-1,embedding,target_target,5,Angelina Jolie,14,Bob Dylan,0.35286763310432434,69.33718698774989
-1,embedding,target_target,5,Angelina Jolie,15,Bob Marley,0.31456804275512695,71.66526109398973
-1,embedding,target_target,5,Angelina Jolie,16,Bradley Cooper,0.38628536462783813,67.27643952341303
-1,embedding,target_target,5,Angelina Jolie,17,Bruce Willis,0.3172247111797333,71.50483005921673
-1,embedding,target_target,5,Angelina Jolie,18,Bryan Cranston,0.31240934133529663,71.79551126943517
-1,embedding,target_target,5,Angelina Jolie,19,Cameron Diaz,0.4040147662162781,66.17059795279854
-1,embedding,target_target,5,Angelina Jolie,20,Channing Tatum,0.38619518280029297,67.28204126686292
-1,embedding,target_target,5,Angelina Jolie,21,Charlie Sheen,0.28962159156799316,73.16469737805895
-1,embedding,target_target,5,Angelina Jolie,22,Charlize Theron,0.3263424336910248,70.95307422340149
-1,embedding,target_target,5,Angelina Jolie,23,Chris Evans,0.24920231103897095,75.56968590599546
-1,embedding,target_target,5,Angelina Jolie,24,Chris Hemsworth,0.33832988142967224,70.22484595145993
-1,embedding,target_target,5,Angelina Jolie,25,Chris Pine,0.24646948277950287,75.73130776793018
-1,embedding,target_target,5,Angelina Jolie,26,Chuck Norris,0.27565884590148926,73.99871908441312
-1,embedding,target_target,5,Angelina Jolie,27,Courteney Cox,0.4330483376979828,64.33882855229217
-1,embedding,target_target,5,Angelina Jolie,28,Demi Lovato,0.393890917301178,66.80317864859902
-1,embedding,target_target,5,Angelina Jolie,29,Drake,0.2344503104686737,76.44077731766411
-1,embedding,target_target,5,Angelina Jolie,30,Drew Barrymore,0.3341374099254608,70.47990716920091
-1,embedding,target_target,5,Angelina Jolie,31,Dwayne Johnson,0.3969784677028656,66.61057671738166
-1,embedding,target_target,5,Angelina Jolie,32,Ed Sheeran,0.306774377822876,72.13505337943491
-1,embedding,target_target,5,Angelina Jolie,33,Elon Musk,0.37890928983688354,67.7338620850392
-1,embedding,target_target,5,Angelina Jolie,34,Elvis Presley,0.391170471906662,66.97265079605751
-1,embedding,target_target,5,Angelina Jolie,35,Emma Stone,0.37218594551086426,68.1495064810356
-1,embedding,target_target,5,Angelina Jolie,36,Frida Kahlo,0.29010772705078125,73.13559440719838
-1,embedding,target_target,5,Angelina Jolie,37,George Clooney,0.4175794720649719,65.3181365086881
-1,embedding,target_target,5,Angelina Jolie,38,Glenn Close,0.3128192722797394,71.77078466228969
-1,embedding,target_target,5,Angelina Jolie,39,Gwyneth Paltrow,0.3798772394657135,67.67392120332723
-1,embedding,target_target,5,Angelina Jolie,40,Harrison Ford,0.2894395589828491,73.17559378343351
-1,embedding,target_target,5,Angelina Jolie,41,Hillary Clinton,0.34381574392318726,69.89047886798929
-1,embedding,target_target,5,Angelina Jolie,42,Hugh Jackman,0.3876853585243225,67.1894478916974
-1,embedding,target_target,5,Angelina Jolie,43,Idris Elba,0.30504971742630005,72.23884494997802
-1,embedding,target_target,5,Angelina Jolie,44,Jake Gyllenhaal,0.2508123517036438,75.4744118293575
-1,embedding,target_target,5,Angelina Jolie,45,James Franco,0.43472951650619507,64.23191615547297
-1,embedding,target_target,5,Angelina Jolie,46,Jared Leto,0.42233774065971375,65.01773295425564
-1,embedding,target_target,5,Angelina Jolie,47,Jason Momoa,0.38762032985687256,67.19348981640816
-1,embedding,target_target,5,Angelina Jolie,48,Jennifer Aniston,0.443899929523468,63.647021965960775
